province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Chau Doc,34,22,6,ESE,0.0,63,26,1011,2011-02-02
Chau Doc,33,23,5,SSE,4.2,74,36,1011,2012-02-02
Chau Doc,35,23,5,S,0.1,60,22,1012,2013-02-02
Chau Doc,33,22,9,SW,0.0,70,10,1010,2014-02-02
Chau Doc,33,21,7,SSE,0.0,53,11,1015,2015-02-02
Chau Doc,35,25,9,E,0.0,61,18,1011,2016-02-02
Chau Doc,32,24,4,SSW,7.7,74,65,1012,2017-02-02
Chau Doc,32,23,8,E,0.6,73,29,1013,2018-02-02
Chau Doc,32,24,9,SSE,0.0,67,39,1012,2019-02-02
Chau Doc,33,21,10,SE,0.0,64,6,1013,2020-02-02
Chau Doc,32,22,8,S,0.0,70,29,1012,2021-02-02
Chau Doc,34,23,7,SW,0.2,65,29,1011,2009-02-04
Chau Doc,34,24,9,SE,0.0,62,41,1012,2010-02-04
Chau Doc,34,21,5,SSE,0.0,63,21,1011,2011-02-04
Chau Doc,33,23,6,SE,3.2,75,21,1011,2012-02-04
Chau Doc,35,25,9,ESE,1.0,62,47,1012,2013-02-04
Chau Doc,33,23,10,SSE,0.0,67,16,1008,2014-02-04
Chau Doc,33,23,9,ESE,0.0,56,38,1014,2015-02-04
Chau Doc,35,25,8,ENE,0.0,55,22,1011,2016-02-04
Chau Doc,33,24,4,ENE,3.7,75,38,1010,2017-02-04
Chau Doc,31,23,6,E,0.0,64,4,1014,2018-02-04
Chau Doc,32,24,10,SE,0.9,72,42,1013,2019-02-04
Chau Doc,32,21,9,SSE,0.0,69,20,1012,2020-02-04
Chau Doc,33,23,8,SW,0.0,67,18,1012,2021-02-04
Chau Doc,35,23,8,SE,0.2,62,19,1011,2009-02-05
Chau Doc,35,24,8,SSE,0.0,62,18,1012,2010-02-05
Chau Doc,34,22,7,E,0.0,64,21,1011,2011-02-05
Chau Doc,33,23,9,SE,2.8,72,27,1011,2012-02-05
Chau Doc,35,24,8,ESE,0.0,66,51,1012,2013-02-05
Chau Doc,32,21,11,SE,1.6,73,36,1008,2014-02-05
Chau Doc,33,22,11,ENE,0.0,55,15,1014,2015-02-05
Chau Doc,36,25,11,ENE,0.0,58,28,1010,2016-02-05
Chau Doc,32,23,7,SW,13.7,77,34,1010,2017-02-05
Chau Doc,31,21,10,E,0.0,62,7,1015,2018-02-05
Chau Doc,32,24,8,SSE,1.3,75,36,1013,2019-02-05
Chau Doc,33,21,9,SE,0.0,66,10,1012,2020-02-05
Chau Doc,33,23,7,WSW,0.0,68,26,1011,2021-02-05
Chau Doc,35,21,5,SE,0.0,62,16,1011,2009-02-03
Chau Doc,34,25,8,SSE,0.7,67,59,1011,2010-02-03
Chau Doc,33,21,8,E,0.0,60,17,1011,2011-02-03
Chau Doc,32,23,7,E,5.0,76,21,1012,2012-02-03
Chau Doc,35,24,8,E,1.2,62,31,1010,2013-02-03
Chau Doc,37,22,6,SSW,0.0,69,9,1008,2014-02-03
Chau Doc,33,22,9,S,0.0,58,34,1015,2015-02-03
Chau Doc,35,25,10,E,0.0,57,19,1011,2016-02-03
Chau Doc,31,24,11,ENE,5.3,78,61,1011,2017-02-03
Chau Doc,32,23,9,NE,0.0,66,11,1013,2018-02-03
Chau Doc,33,24,10,SE,0.0,69,46,1013,2019-02-03
Chau Doc,33,21,10,SE,0.0,66,5,1013,2020-02-03
Chau Doc,33,23,7,ESE,0.0,67,18,1012,2021-02-03
Chau Doc,35,22,7,ESE,0.0,60,10,1011,2009-01-31
Chau Doc,33,23,11,SE,0.0,60,25,1012,2010-01-31
Chau Doc,33,21,12,NE,0.0,60,17,1012,2011-01-31
Chau Doc,32,23,8,ENE,2.8,76,39,1010,2012-01-31
Chau Doc,34,23,9,ESE,0.0,68,34,1013,2013-01-31
Chau Doc,32,20,4,SSE,0.0,63,14,1013,2014-01-31
Chau Doc,33,23,9,E,0.0,59,2,1014,2015-01-31
Chau Doc,34,25,10,SE,0.0,64,41,1011,2016-01-31
Chau Doc,32,22,6,SW,0.0,67,20,1011,2017-01-31
Chau Doc,32,24,6,SE,10.4,78,32,1011,2018-01-31
Chau Doc,32,23,8,SE,0.0,66,30,1013,2019-01-31
Chau Doc,32,21,11,ESE,0.0,68,37,1012,2020-01-31
Chau Doc,32,23,9,SSW,0.0,65,10,1012,2021-01-31
Chau Doc,34,23,9,ENE,0.0,54,15,1011,2009-02-07
Chau Doc,35,23,9,SE,0.0,64,15,1013,2010-02-07
Chau Doc,34,22,7,SSE,0.0,65,14,1009,2011-02-07
Chau Doc,33,24,9,SSW,0.7,76,13,1010,2012-02-07
Chau Doc,35,24,9,S,0.0,68,30,1009,2013-02-07
Chau Doc,34,20,9,SSE,0.0,72,11,1008,2014-02-07
Chau Doc,33,21,8,ESE,0.0,58,8,1014,2015-02-07
Chau Doc,30,21,26,NNE,0.0,46,4,1014,2016-02-07
Chau Doc,32,23,9,SSW,0.2,76,27,1010,2017-02-07
Chau Doc,31,21,4,E,0.0,60,5,1014,2018-02-07
Chau Doc,33,23,8,SSE,0.0,70,24,1013,2019-02-07
Chau Doc,34,21,8,SE,0.0,62,1,1013,2020-02-07
Chau Doc,33,23,9,S,0.2,66,34,1010,2021-02-07
Chau Doc,35,23,6,SE,0.0,52,7,1012,2009-02-08
Chau Doc,36,23,10,SE,0.0,62,21,1012,2010-02-08
Chau Doc,35,23,7,S,0.0,66,25,1007,2011-02-08
Chau Doc,33,23,11,SSE,0.4,77,29,1010,2012-02-08
Chau Doc,35,25,9,SSE,0.2,68,29,1010,2013-02-08
Chau Doc,35,22,9,S,0.0,68,5,1008,2014-02-08
Chau Doc,33,21,10,E,0.0,57,7,1014,2015-02-08
Chau Doc,31,18,14,E,0.0,48,0,1014,2016-02-08
Chau Doc,34,23,6,SSE,0.0,66,7,1010,2017-02-08
Chau Doc,29,21,7,ESE,0.3,72,26,1013,2018-02-08
Chau Doc,34,24,9,SSE,0.0,69,14,1012,2019-02-08
Chau Doc,34,22,8,SSE,0.0,65,9,1012,2020-02-08
Chau Doc,32,23,9,S,0.8,70,55,1010,2021-02-08
Chau Doc,32,24,6,E,19.1,80,65,1010,2009-02-11
Chau Doc,37,22,8,SE,0.0,62,14,1012,2010-02-11
Chau Doc,35,21,9,SE,0.0,64,18,1009,2011-02-11
Chau Doc,34,24,5,SE,0.0,65,15,1010,2012-02-11
Chau Doc,34,23,7,E,0.0,63,21,1010,2013-02-11
Chau Doc,34,23,11,SE,0.8,69,29,1009,2014-02-11
Chau Doc,33,20,8,SE,0.0,60,10,1013,2015-02-11
Chau Doc,35,22,9,ESE,0.0,64,11,1011,2016-02-11
Chau Doc,33,22,12,ENE,0.0,62,13,1013,2017-02-11
Chau Doc,30,22,7,SE,0.2,77,44,1014,2018-02-11
Chau Doc,34,22,11,SE,0.0,66,19,1015,2019-02-11
Chau Doc,32,23,7,SE,0.0,66,46,1013,2020-02-11
Chau Doc,31,23,9,S,17.0,77,64,1010,2021-02-11
Chau Doc,34,23,9,E,0.0,57,18,1011,2009-02-06
Chau Doc,35,24,10,SSE,0.0,65,18,1013,2010-02-06
Chau Doc,35,21,6,ESE,0.0,64,13,1010,2011-02-06
Chau Doc,33,23,8,SSE,2.9,75,25,1010,2012-02-06
Chau Doc,35,24,7,SE,0.3,66,49,1011,2013-02-06
Chau Doc,33,21,11,SE,0.0,70,31,1008,2014-02-06
Chau Doc,33,21,8,ENE,0.0,52,4,1015,2015-02-06
Chau Doc,35,25,17,E,0.0,54,27,1012,2016-02-06
Chau Doc,32,23,9,SSW,1.9,76,24,1010,2017-02-06
Chau Doc,30,20,7,NE,0.0,59,6,1015,2018-02-06
Chau Doc,32,23,9,SSE,0.3,72,39,1012,2019-02-06
Chau Doc,34,21,8,SSE,0.0,60,2,1012,2020-02-06
Chau Doc,34,23,8,SSW,0.0,68,26,1010,2021-02-06
Chau Doc,35,22,6,SSE,0.0,56,13,1011,2009-02-09
Chau Doc,36,23,10,ESE,0.0,61,12,1011,2010-02-09
Chau Doc,35,23,9,S,0.0,66,22,1006,2011-02-09
Chau Doc,33,23,7,ESE,0.1,75,40,1011,2012-02-09
Chau Doc,34,23,12,ESE,2.4,68,39,1011,2013-02-09
Chau Doc,38,23,7,SSW,0.0,64,4,1007,2014-02-09
Chau Doc,32,20,9,SSE,0.0,59,9,1015,2015-02-09
Chau Doc,33,20,9,SSW,0.0,51,3,1013,2016-02-09
Chau Doc,33,23,9,ESE,0.0,64,11,1011,2017-02-09
Chau Doc,32,20,8,SSE,0.0,70,10,1012,2018-02-09
Chau Doc,35,24,11,SE,0.0,70,24,1012,2019-02-09
Chau Doc,30,23,13,SSE,0.8,70,40,1013,2020-02-09
Chau Doc,32,23,8,SSE,0.0,68,24,1009,2021-02-09
Chau Doc,34,25,8,SW,1.1,65,46,1011,2009-02-10
Chau Doc,36,23,11,SE,0.0,61,15,1011,2010-02-10
Chau Doc,35,23,9,SE,0.0,60,9,1008,2011-02-10
Chau Doc,34,23,8,ESE,0.0,70,17,1011,2012-02-10
Chau Doc,35,24,10,SSE,0.1,62,9,1010,2013-02-10
Chau Doc,36,25,7,SSE,0.0,59,6,1008,2014-02-10
Chau Doc,32,20,7,ENE,0.0,55,11,1014,2015-02-10
Chau Doc,35,21,7,SE,0.0,56,11,1012,2016-02-10
Chau Doc,33,23,9,E,1.9,70,27,1011,2017-02-10
Chau Doc,30,22,7,SSE,0.0,75,40,1013,2018-02-10
Chau Doc,33,23,11,SE,0.0,67,9,1014,2019-02-10
Chau Doc,31,23,9,ENE,0.0,59,47,1013,2020-02-10
Chau Doc,31,24,6,SSW,14.9,73,68,1009,2021-02-10
Chau Doc,36,24,6,S,3.8,72,57,1010,2009-02-16
Chau Doc,37,24,11,ESE,0.0,57,8,1012,2010-02-16
Chau Doc,36,23,6,ESE,0.3,65,35,1011,2011-02-16
Chau Doc,34,25,7,S,27.3,79,50,1008,2012-02-16
Chau Doc,36,24,10,E,0.5,63,24,1009,2013-02-16
Chau Doc,34,22,12,SE,0.2,65,22,1012,2014-02-16
Chau Doc,34,21,11,SE,0.0,65,19,1012,2015-02-16
Chau Doc,35,24,11,ESE,0.0,60,23,1014,2016-02-16
Chau Doc,33,21,9,NE,0.0,56,11,1014,2017-02-16
Chau Doc,35,23,7,S,0.2,72,16,1012,2018-02-16
Chau Doc,35,22,11,SE,0.0,63,11,1014,2019-02-16
Chau Doc,35,24,8,SSE,0.0,69,15,1012,2020-02-16
Chau Doc,31,21,11,SSE,0.0,72,40,1011,2021-02-16
Chau Doc,35,24,10,SW,0.0,71,22,1008,2009-02-14
Chau Doc,36,24,9,SE,0.0,57,23,1010,2010-02-14
Chau Doc,35,22,10,ESE,1.1,69,41,1009,2011-02-14
Chau Doc,34,23,6,SSE,0.0,67,15,1010,2012-02-14
Chau Doc,35,25,8,S,2.1,63,33,1009,2013-02-14
Chau Doc,35,22,7,ESE,0.5,64,33,1011,2014-02-14
Chau Doc,32,21,13,SSE,0.0,63,8,1011,2015-02-14
Chau Doc,36,25,12,SE,0.0,62,32,1012,2016-02-14
Chau Doc,32,21,10,ESE,0.0,60,13,1017,2017-02-14
Chau Doc,33,23,4,SW,0.0,60,9,1015,2018-02-14
Chau Doc,34,23,12,ESE,0.0,63,15,1014,2019-02-14
Chau Doc,34,22,10,SSE,0.0,71,11,1011,2020-02-14
Chau Doc,29,21,12,SSE,0.0,76,47,1013,2021-02-14
Chau Doc,36,25,6,SSE,1.5,71,46,1009,2009-02-18
Chau Doc,37,24,9,ESE,0.0,58,14,1012,2010-02-18
Chau Doc,35,23,10,SSE,0.2,69,40,1010,2011-02-18
Chau Doc,30,24,16,E,60.8,76,40,1009,2012-02-18
Chau Doc,36,23,9,ESE,0.0,60,5,1008,2013-02-18
Chau Doc,36,21,8,SSE,0.0,66,13,1012,2014-02-18
Chau Doc,36,23,14,SE,0.0,62,17,1011,2015-02-18
Chau Doc,35,24,10,ESE,0.0,58,14,1013,2016-02-18
Chau Doc,33,22,6,ESE,0.0,65,39,1014,2017-02-18
Chau Doc,33,24,11,SE,1.2,71,40,1010,2018-02-18
Chau Doc,33,23,10,SE,0.0,68,24,1012,2019-02-18
Chau Doc,34,23,11,E,1.7,66,34,1013,2020-02-18
Chau Doc,33,21,8,SE,0.0,62,7,1014,2021-02-18
Chau Doc,35,25,7,SSW,2.3,72,33,1008,2009-02-15
Chau Doc,36,24,8,SE,0.0,59,17,1012,2010-02-15
Chau Doc,35,22,9,ESE,0.5,65,38,1010,2011-02-15
Chau Doc,34,25,9,SSW,0.6,73,27,1009,2012-02-15
Chau Doc,34,24,8,ESE,3.7,69,29,1009,2013-02-15
Chau Doc,34,22,8,ESE,0.2,66,33,1011,2014-02-15
Chau Doc,34,21,12,SE,0.0,63,8,1012,2015-02-15
Chau Doc,34,23,13,SE,0.1,69,40,1013,2016-02-15
Chau Doc,32,21,9,ESE,0.0,60,23,1015,2017-02-15
Chau Doc,34,22,8,SSW,0.0,72,14,1014,2018-02-15
Chau Doc,34,23,13,ESE,0.0,60,13,1014,2019-02-15
Chau Doc,35,22,9,SSE,0.0,68,5,1011,2020-02-15
Chau Doc,29,20,10,SSE,0.0,77,27,1012,2021-02-15
Chau Doc,35,25,10,SE,0.1,64,22,1009,2009-02-19
Chau Doc,37,24,9,SE,0.0,59,19,1012,2010-02-19
Chau Doc,38,23,7,S,1.6,71,25,1011,2011-02-19
Chau Doc,31,22,19,NNE,0.0,63,15,1010,2012-02-19
Chau Doc,36,23,8,SE,0.0,65,17,1008,2013-02-19
Chau Doc,34,23,10,SE,0.3,66,29,1011,2014-02-19
Chau Doc,34,24,10,SE,2.7,66,50,1012,2015-02-19
Chau Doc,36,24,10,E,0.0,55,3,1013,2016-02-19
Chau Doc,33,23,7,WSW,1.1,66,33,1012,2017-02-19
Chau Doc,33,24,15,SE,0.8,70,35,1011,2018-02-19
Chau Doc,34,23,11,SE,0.0,68,27,1013,2019-02-19
Chau Doc,34,22,10,ESE,0.0,59,13,1013,2020-02-19
Chau Doc,32,21,9,S,0.0,59,12,1013,2021-02-19
Chau Doc,28,24,5,SSW,18.6,89,74,1009,2009-02-12
Chau Doc,36,24,8,SSE,0.0,61,12,1013,2010-02-12
Chau Doc,35,22,9,SE,3.0,71,37,1009,2011-02-12
Chau Doc,34,23,6,SW,0.4,66,17,1011,2012-02-12
Chau Doc,36,24,10,E,0.0,62,9,1010,2013-02-12
Chau Doc,34,22,10,SE,0.5,71,38,1009,2014-02-12
Chau Doc,33,21,11,ESE,0.0,60,13,1013,2015-02-12
Chau Doc,35,23,11,ESE,0.1,68,19,1011,2016-02-12
Chau Doc,32,21,12,NE,0.0,56,7,1015,2017-02-12
Chau Doc,33,22,10,ENE,0.0,62,13,1015,2018-02-12
Chau Doc,34,24,11,ESE,0.0,63,28,1015,2019-02-12
Chau Doc,34,22,14,SE,0.0,69,27,1013,2020-02-12
Chau Doc,32,22,8,SSE,0.7,73,60,1011,2021-02-12
Chau Doc,33,25,7,SE,0.3,67,29,1011,2009-02-20
Chau Doc,36,24,7,S,2.3,67,46,1012,2010-02-20
Chau Doc,37,23,8,S,8.4,75,33,1011,2011-02-20
Chau Doc,33,21,13,ENE,0.0,63,18,1009,2012-02-20
Chau Doc,36,24,7,S,0.0,63,17,1009,2013-02-20
Chau Doc,34,23,8,SE,3.1,65,42,1012,2014-02-20
Chau Doc,35,23,12,SE,1.2,62,36,1012,2015-02-20
Chau Doc,36,23,12,SE,0.0,56,8,1014,2016-02-20
Chau Doc,33,24,10,SSE,0.8,69,41,1010,2017-02-20
Chau Doc,32,23,9,SE,0.0,69,26,1010,2018-02-20
Chau Doc,34,24,10,SE,0.0,67,16,1014,2019-02-20
Chau Doc,34,22,9,SSE,0.0,63,12,1013,2020-02-20
Chau Doc,32,21,8,SE,0.0,62,7,1013,2021-02-20
Chau Doc,36,25,10,ESE,0.5,61,36,1009,2009-02-21
Chau Doc,35,25,7,S,6.8,72,63,1013,2010-02-21
Chau Doc,34,24,7,S,1.1,71,41,1011,2011-02-21
Chau Doc,33,23,10,S,5.1,65,45,1007,2012-02-21
Chau Doc,36,25,8,E,0.0,55,21,1009,2013-02-21
Chau Doc,34,23,9,SE,0.9,63,38,1014,2014-02-21
Chau Doc,33,23,12,SE,0.2,65,42,1011,2015-02-21
Chau Doc,36,23,11,ESE,0.0,53,10,1014,2016-02-21
Chau Doc,33,24,10,SE,12.2,72,46,1011,2017-02-21
Chau Doc,33,23,9,SE,0.0,69,29,1009,2018-02-21
Chau Doc,34,24,9,SSE,0.0,68,36,1014,2019-02-21
Chau Doc,35,22,10,ESE,0.0,60,13,1014,2020-02-21
Chau Doc,33,21,8,S,0.0,64,6,1012,2021-02-21
Chau Doc,34,25,7,S,0.1,64,39,1008,2009-02-22
Chau Doc,34,25,6,SSE,16.2,73,54,1012,2010-02-22
Chau Doc,36,24,9,SE,0.1,61,24,1010,2011-02-22
Chau Doc,32,25,9,SSE,36.9,82,44,1007,2012-02-22
Chau Doc,27,24,14,NNE,5.9,71,61,1011,2013-02-22
Chau Doc,35,23,8,ESE,0.2,63,25,1013,2014-02-22
Chau Doc,33,23,8,SE,0.1,67,34,1012,2015-02-22
Chau Doc,35,23,9,SE,0.0,62,20,1015,2016-02-22
Chau Doc,35,24,10,SE,3.1,69,39,1011,2017-02-22
Chau Doc,34,24,11,SE,0.0,66,30,1009,2018-02-22
Chau Doc,32,25,11,SSE,4.0,73,41,1013,2019-02-22
Chau Doc,35,23,11,ESE,0.0,54,9,1015,2020-02-22
Chau Doc,33,21,11,SSE,0.0,63,21,1011,2021-02-22
Chau Doc,35,23,7,SW,1.3,78,38,1008,2009-02-13
Chau Doc,34,24,8,SE,0.0,61,25,1012,2010-02-13
Chau Doc,36,22,7,SSE,1.4,72,43,1009,2011-02-13
Chau Doc,34,23,5,SE,0.0,66,8,1011,2012-02-13
Chau Doc,35,23,7,SSE,0.3,62,25,1009,2013-02-13
Chau Doc,35,22,9,SE,0.4,67,34,1011,2014-02-13
Chau Doc,33,21,11,SE,0.0,61,13,1012,2015-02-13
Chau Doc,35,24,11,SE,0.2,66,20,1012,2016-02-13
Chau Doc,32,20,11,E,0.0,55,7,1016,2017-02-13
Chau Doc,32,22,6,E,0.0,59,18,1015,2018-02-13
Chau Doc,34,24,12,ESE,0.0,58,15,1015,2019-02-13
Chau Doc,35,22,12,SSE,0.0,71,34,1012,2020-02-13
Chau Doc,34,21,9,S,0.1,72,45,1012,2021-02-13
Chau Doc,36,27,8,SSE,1.2,60,33,1009,2009-02-24
Chau Doc,36,26,8,S,0.3,60,8,1010,2010-02-24
Chau Doc,36,22,6,SSE,0.1,64,20,1010,2011-02-24
Chau Doc,35,25,9,SSE,0.1,71,7,1007,2012-02-24
Chau Doc,31,24,14,ESE,1.7,64,52,1009,2013-02-24
Chau Doc,34,22,8,ESE,0.0,60,33,1013,2014-02-24
Chau Doc,33,25,8,S,0.2,65,56,1011,2015-02-24
Chau Doc,36,24,11,E,0.0,56,18,1014,2016-02-24
Chau Doc,35,24,12,SE,0.6,65,36,1012,2017-02-24
Chau Doc,36,24,10,ESE,0.0,57,12,1012,2018-02-24
Chau Doc,34,23,10,SE,0.0,63,16,1011,2019-02-24
Chau Doc,36,22,9,SSW,0.0,55,4,1012,2020-02-24
Chau Doc,33,22,11,S,0.0,66,17,1010,2021-02-24
Chau Doc,36,26,7,SSE,2.0,66,23,1009,2009-02-25
Chau Doc,37,26,9,SSW,0.0,60,10,1010,2010-02-25
Chau Doc,37,24,9,SE,0.0,66,33,1009,2011-02-25
Chau Doc,34,24,9,SSE,4.2,72,21,1006,2012-02-25
Chau Doc,35,24,8,S,1.4,63,27,1009,2013-02-25
Chau Doc,36,22,9,SE,0.0,60,12,1013,2014-02-25
Chau Doc,34,24,12,SSE,0.1,63,37,1010,2015-02-25
Chau Doc,36,25,17,ENE,0.1,47,24,1015,2016-02-25
Chau Doc,34,25,7,SE,8.9,67,41,1011,2017-02-25
Chau Doc,35,24,7,ESE,0.0,61,16,1011,2018-02-25
Chau Doc,35,23,15,SSE,0.0,60,16,1012,2019-02-25
Chau Doc,35,22,9,SSE,0.0,63,17,1011,2020-02-25
Chau Doc,35,23,12,SSW,0.0,70,27,1008,2021-02-25
Chau Doc,33,24,7,S,25.0,77,60,1010,2009-02-17
Chau Doc,37,24,8,E,0.0,57,6,1012,2010-02-17
Chau Doc,37,24,8,SSE,0.8,69,43,1011,2011-02-17
Chau Doc,32,25,5,SSE,66.0,82,60,1008,2012-02-17
Chau Doc,36,24,7,SE,0.0,62,22,1008,2013-02-17
Chau Doc,34,22,10,SE,0.4,69,31,1013,2014-02-17
Chau Doc,35,21,12,SE,0.0,62,16,1011,2015-02-17
Chau Doc,35,24,10,E,0.0,59,22,1014,2016-02-17
Chau Doc,33,21,7,S,0.0,64,24,1014,2017-02-17
Chau Doc,32,24,9,SSE,0.7,72,22,1010,2018-02-17
Chau Doc,33,23,8,SSE,0.0,69,30,1013,2019-02-17
Chau Doc,32,24,10,SSE,1.4,72,59,1012,2020-02-17
Chau Doc,31,20,9,SSE,0.0,72,43,1012,2021-02-17
Chau Doc,34,25,7,SE,0.2,62,59,1009,2009-02-23
Chau Doc,33,25,7,S,1.3,71,58,1011,2010-02-23
Chau Doc,35,24,8,ESE,5.3,68,55,1010,2011-02-23
Chau Doc,32,24,9,SSE,0.0,79,46,1007,2012-02-23
Chau Doc,33,23,21,ENE,0.3,62,50,1010,2013-02-23
Chau Doc,35,23,9,SE,0.1,62,36,1013,2014-02-23
Chau Doc,34,24,9,SE,0.1,64,42,1012,2015-02-23
Chau Doc,36,24,11,SE,0.0,59,9,1013,2016-02-23
Chau Doc,34,25,9,SE,6.8,70,55,1012,2017-02-23
Chau Doc,34,24,11,ESE,0.0,64,38,1010,2018-02-23
Chau Doc,33,24,10,SE,0.0,68,38,1011,2019-02-23
Chau Doc,35,23,10,ENE,0.0,49,17,1014,2020-02-23
Chau Doc,34,22,11,SSE,0.0,66,35,1011,2021-02-23
Chau Doc,35,25,8,SSE,0.2,62,40,1009,2009-02-26
Chau Doc,37,26,9,S,0.0,58,14,1010,2010-02-26
Chau Doc,36,23,10,SE,0.0,63,26,1009,2011-02-26
Chau Doc,33,25,11,SE,3.4,74,46,1007,2012-02-26
Chau Doc,37,25,12,E,0.1,59,23,1010,2013-02-26
Chau Doc,35,22,11,SE,0.0,65,23,1012,2014-02-26
Chau Doc,35,24,10,SE,0.0,59,19,1010,2015-02-26
Chau Doc,36,25,17,ENE,0.5,49,22,1015,2016-02-26
Chau Doc,33,25,8,E,12.9,72,43,1011,2017-02-26
Chau Doc,35,25,6,ESE,0.0,58,8,1010,2018-02-26
Chau Doc,35,23,14,SE,0.0,61,18,1011,2019-02-26
Chau Doc,36,23,9,SSE,0.0,62,27,1011,2020-02-26
Chau Doc,34,24,13,SSW,0.0,70,16,1007,2021-02-26
Chau Doc,33,25,8,S,2.3,76,44,1009,2009-02-28
Chau Doc,37,26,9,S,0.0,59,15,1011,2010-02-28
Chau Doc,37,24,10,S,0.4,64,47,1009,2011-02-28
Chau Doc,34,24,12,SE,0.0,69,18,1007,2012-02-28
Chau Doc,36,24,13,SE,0.0,65,37,1009,2013-02-28
Chau Doc,35,22,11,SE,0.0,62,17,1012,2014-02-28
Chau Doc,34,25,12,SE,5.2,63,36,1010,2015-02-28
Chau Doc,36,25,9,NNE,0.0,51,24,1014,2016-02-28
Chau Doc,35,24,8,ENE,0.0,59,25,1011,2017-02-28
Chau Doc,34,25,8,SSE,1.1,62,43,1010,2018-02-28
Chau Doc,35,24,10,SE,0.0,61,17,1010,2019-02-28
Chau Doc,36,22,9,SE,0.0,62,25,1010,2020-02-28
Chau Doc,33,23,16,SE,0.0,65,30,1009,2021-02-28
Chau Doc,35,26,10,E,0.3,58,31,1009,2009-03-02
Chau Doc,38,26,8,S,0.0,54,9,1011,2010-03-02
Chau Doc,37,25,7,SSE,0.8,63,48,1010,2011-03-02
Chau Doc,34,25,11,SE,2.5,69,35,1007,2012-03-02
Chau Doc,37,25,13,SE,0.0,63,22,1011,2013-03-02
Chau Doc,37,23,10,S,0.0,63,13,1010,2014-03-02
Chau Doc,37,24,10,SE,0.0,58,26,1011,2015-03-02
Chau Doc,36,24,8,SE,0.0,53,13,1013,2016-03-02
Chau Doc,34,24,9,ENE,5.6,64,24,1011,2017-03-02
Chau Doc,33,25,9,SSE,0.4,68,56,1009,2018-03-02
Chau Doc,34,24,12,SSE,0.0,63,13,1010,2019-03-02
Chau Doc,34,24,10,SSE,0.0,68,62,1010,2020-03-02
Chau Doc,34,24,9,SE,1.6,67,46,1011,2021-03-02
Chau Doc,33,26,6,SSE,40.0,76,66,1009,2009-03-04
Chau Doc,37,26,11,SSW,0.9,62,34,1010,2010-03-04
Chau Doc,34,24,9,SSE,2.4,62,45,1010,2011-03-04
Chau Doc,34,24,13,SE,0.0,69,13,1008,2012-03-04
Chau Doc,36,25,6,SSW,5.4,62,32,1012,2013-03-04
Chau Doc,37,24,11,SE,0.0,59,11,1012,2014-03-04
Chau Doc,35,26,10,SSW,1.7,62,27,1010,2015-03-04
Chau Doc,35,25,11,SSE,0.0,58,22,1012,2016-03-04
Chau Doc,35,24,7,SE,0.0,60,12,1009,2017-03-04
Chau Doc,35,25,7,SE,0.1,62,22,1009,2018-03-04
Chau Doc,35,24,11,SSE,0.0,58,8,1010,2019-03-04
Chau Doc,35,23,11,S,0.0,68,54,1010,2020-03-04
Chau Doc,35,25,11,SE,0.0,59,36,1011,2021-03-04
Chau Doc,33,26,6,S,6.7,70,58,1009,2009-02-27
Chau Doc,38,27,9,S,0.0,55,11,1009,2010-02-27
Chau Doc,34,23,10,SE,0.3,65,53,1010,2011-02-27
Chau Doc,33,23,12,SE,0.7,74,32,1008,2012-02-27
Chau Doc,37,26,14,ESE,0.0,59,29,1009,2013-02-27
Chau Doc,36,22,10,SE,0.0,63,26,1013,2014-02-27
Chau Doc,34,24,9,SE,0.4,60,28,1010,2015-02-27
Chau Doc,36,24,12,ENE,0.5,52,24,1014,2016-02-27
Chau Doc,33,24,9,E,0.4,67,41,1011,2017-02-27
Chau Doc,34,25,7,SSW,0.8,60,23,1010,2018-02-27
Chau Doc,36,23,11,ESE,0.0,60,13,1010,2019-02-27
Chau Doc,36,23,11,SE,0.0,60,15,1010,2020-02-27
Chau Doc,34,23,12,S,0.0,68,32,1007,2021-02-27
Chau Doc,26,25,3,SW,56.8,93,83,1010,2009-03-05
Chau Doc,37,27,11,SSW,0.0,61,16,1010,2010-03-05
Chau Doc,33,24,10,SSE,0.9,64,55,1010,2011-03-05
Chau Doc,33,24,10,SE,3.9,72,33,1007,2012-03-05
Chau Doc,36,24,12,ENE,0.0,52,13,1013,2013-03-05
Chau Doc,36,23,14,SE,0.0,61,9,1012,2014-03-05
Chau Doc,35,26,13,SE,0.3,58,31,1011,2015-03-05
Chau Doc,38,25,12,SE,0.0,59,12,1011,2016-03-05
Chau Doc,35,24,9,S,0.0,65,26,1009,2017-03-05
Chau Doc,34,26,10,SE,0.2,63,43,1009,2018-03-05
Chau Doc,37,24,10,S,0.0,56,1,1010,2019-03-05
Chau Doc,34,23,10,SSE,0.0,66,44,1011,2020-03-05
Chau Doc,37,23,14,SE,0.0,59,14,1011,2021-03-05
Chau Doc,32,24,6,ESE,13.9,83,35,1010,2009-03-06
Chau Doc,39,27,11,SSW,0.0,57,11,1011,2010-03-06
Chau Doc,34,24,9,SSE,1.5,63,56,1010,2011-03-06
Chau Doc,34,25,9,SSE,16.3,76,42,1006,2012-03-06
Chau Doc,37,25,8,SE,0.0,53,12,1012,2013-03-06
Chau Doc,36,23,13,SE,0.2,65,34,1012,2014-03-06
